350, 0, 360
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
50, 1, 0
50, 0, 180
50, 0, 180
50, 0, 240
50, 0, 180
50, 0, 120
50, 0, 120
50, 0, 120
50, 0, 60
50, 0, 60
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 180
50, 0, 180
50, 0, 180
50, 0, 120
50, 0, 60
50, 0, 120
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 240
50, 0, 180
50, 0, 120
50, 0, 120
50, 0, 120
50, 0, 120
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 240
50, 0, 180
50, 0, 120
50, 0, 180
50, 0, 60
50, 0, 120
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 240
50, 0, 180
50, 0, 180
50, 0, 120
50, 0, 120
50, 0, 60
50, 0, 60
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 180
50, 0, 180
50, 0, 180
50, 0, 120
50, 0, 120
50, 0, 60
50, 0, 60
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 180
50, 0, 180
50, 0, 180
50, 0, 120
50, 0, 60
50, 0, 120
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 240
50, 0, 180
50, 0, 120
50, 0, 120
50, 0, 120
50, 0, 120
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 240
50, 0, 180
50, 0, 120
50, 0, 120
50, 0, 120
50, 0, 120
50, 0, 60
50, 1, 0
50, 0, 180
50, 0, 240
50, 0, 240
50, 0, 180
50, 0, 120
50, 0, 180
100, 1, 60
100, 0, 240
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 180
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 240
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 240
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 240
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 240
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 240
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 240
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 180
100, 0, 240
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 180
100, 0, 300
100, 0, 180
100, 0, 240
100, 0, 120
100, 0, 180
100, 0, 120
100, 1, 60
100, 0, 180
100, 0, 300
100, 0, 180
100, 0, 240
100, 0, 120
100, 0, 180
100, 0, 120
100, 1, 60
100, 0, 180
100, 0, 300
100, 0, 240
100, 0, 180
100, 0, 180
100, 0, 120
100, 0, 120
100, 1, 60
100, 0, 180
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 240
150, 0, 240
150, 0, 240
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 240
150, 0, 240
150, 0, 240
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 180
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 180
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 180
150, 0, 300
150, 0, 180
150, 0, 240
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 240
150, 0, 300
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 180
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 180
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 240
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
150, 0, 180
150, 1, 120
150, 0, 180
150, 0, 300
150, 0, 240
150, 0, 180
150, 0, 180
200, 1, 180
200, 1, 180
200, 0, 360
200, 0, 300
200, 0, 300
200, 0, 240
200, 1, 180
200, 0, 300
200, 0, 240
200, 0, 300
200, 1, 180
200, 0, 300
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 1, 180
200, 0, 300
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 1, 180
200, 0, 300
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 1, 180
200, 0, 300
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
200, 0, 300
200, 0, 240
200, 0, 240
200, 1, 180
200, 0, 240
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 0, 300
250, 1, 240
250, 1, 240
250, 0, 360
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 0, 300
250, 1, 240
250, 1, 240
250, 0, 360
250, 0, 360
250, 1, 240
250, 0, 360
250, 0, 300
250, 0, 300
250, 1, 240
250, 1, 240
250, 0, 360
250, 0, 360
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 360
250, 1, 240
250, 0, 300
250, 0, 300
250, 0, 300
250, 1, 180
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 0, 300
250, 1, 240
250, 1, 240
250, 0, 360
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 0, 300
250, 1, 180
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 0, 300
250, 1, 240
250, 1, 240
250, 0, 360
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 360
250, 1, 240
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 360
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 0, 300
250, 1, 240
250, 1, 240
250, 0, 360
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
250, 0, 300
250, 1, 240
250, 0, 300
300, 0, 360
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 240
300, 1, 240
300, 0, 360
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 240
300, 1, 240
300, 0, 360
300, 0, 360
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 180
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 240
300, 1, 240
300, 0, 360
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 180
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 240
300, 1, 240
300, 0, 360
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 240
300, 1, 240
300, 0, 360
300, 0, 360
300, 1, 240
300, 0, 300
300, 0, 360
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 240
300, 1, 240
300, 0, 360
300, 0, 360
300, 1, 240
300, 0, 300
300, 0, 360
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 240
300, 1, 240
300, 0, 360
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 180
300, 0, 300
300, 0, 300
300, 1, 240
300, 0, 300
300, 0, 300
300, 0, 300
300, 1, 240
350, 1, 240
350, 0, 360
350, 0, 360
350, 1, 240
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 240
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 0, 360
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 0, 360
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 1, 300
350, 0, 360
350, 0, 360
350, 1, 300
350, 0, 360
350, 1, 300
350, 0, 360
350, 1, 300
